id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,image_url,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,scientific_name,common_name
106356838,caa0f4a9-d009-456d-8559-88fdba800a5d,2022/02/07 2:51 PM UTC,2022-02-07,2022-02-07 14:51:00 UTC,UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/178651131/medium.jpeg,"Brevard.WuestoffPark.Titusville, FL, USA",28.5534371346,-80.8243368176,274,,,,274,Turdus migratorius,American Robin
106434204,e2d664a6-1af7-41cb-b893-68d0453a01b5,2022-02-09 08:27:19,2022-02-09,2022-02-09 13:27:19 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/178793048/medium.jpeg,"Trenton, FL 32693, USA",29.6168583333,-82.8135861111,,,,,,Turdus migratorius,American Robin
106434207,48432058-5096-42f5-8233-d2293b193d98,2022-02-09 08:30:04,2022-02-09,2022-02-09 13:30:04 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/178793072/medium.jpeg,"Trenton, FL 32693, USA",29.6168666667,-82.8135666667,,,,,,Turdus migratorius,American Robin
106751583,bec14108-08e2-4e29-8dd4-61c47e11d042,Wed Dec 25 2019 08:01:38 GMT-0600 (CST),2019-12-25,2019-12-25 14:01:38 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/179399854/medium.jpg,"Oak View Dr, Pensacola, FL, US",30.343285,-87.4033666667,,,,,,Turdus migratorius,American Robin
106762172,75671e9f-68cc-4cb1-a2af-7bbb0bf9a0ae,2022/02/13 5:28 PM UTC,2022-02-13,2022-02-13 17:28:00 UTC,UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/179419867/medium.jpeg,"Brevard.HolderPark.Mims, FL, USA",28.659166812,-80.8582062278,378,,,,378,Turdus migratorius,American Robin
106783969,d432bef7-35a6-4a11-9251-f11bede039a3,Sat Feb 13 2021 14:05:08 GMT-0500 (EST),2021-02-13,2021-02-13 19:05:08 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/179462017/medium.jpg,"Florida, US",30.5155481961,-84.3446854346,46,,,,29356,Turdus migratorius,American Robin
106854535,880ba1f8-578f-4966-8470-abb09c5b94d6,2022-02-16 08:12:49,2022-02-16,2022-02-16 13:12:49 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/179597432/medium.jpeg,"Trenton, FL 32693, USA",29.6168611111,-82.8135833333,,,,,,Turdus migratorius,American Robin
106893754,29a3a26c-a272-4031-a017-9f7f0cc87ae5,2021/01/16 6:39 AM EST,2021-01-16,2021-01-16 11:39:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/179672076/medium.jpg,"Northside, Jacksonville, FL, USA",30.5501684223,-81.7098618627,4,,,,4,Turdus migratorius,American Robin
107049729,9c1cdae8-d76c-4091-aaa3-1bf90a564c53,2022/02/19 11:51 AM EST,2022-02-19,2022-02-19 16:51:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/179966192/medium.jpeg,"1785-2599 Leonard Lee Rd, Wimauma, FL 33598, USA",27.6771621,-82.2693411,203,,,,203,Turdus migratorius,American Robin
107074496,b77c1f1f-699a-4ef8-a802-5ee35be543af,Thu Dec 26 2019 09:29:22 GMT-0600 (CST),2019-12-26,2019-12-26 15:29:22 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/180013951/medium.jpg,"Big Lagoon State Park, Pensacola, FL, US",30.3131,-87.4152333333,,,,,,Turdus migratorius,American Robin
107074561,95facea0-a30a-4304-8e26-f385f349cdb7,Thu Dec 26 2019 09:49:04 GMT-0600 (CST),2019-12-26,2019-12-26 15:49:04 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/180014089/medium.jpg,"Big Lagoon State Park, Pensacola, FL, US",30.3129133333,-87.4151866667,,,,,,Turdus migratorius,American Robin
107074875,dfafabe6-1cf9-435d-95fa-72f5903232b8,Fri Dec 27 2019 14:47:19 GMT-0600 (CST),2019-12-27,2019-12-27 20:47:19 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/180015023/medium.jpg,United States,30.2783758905,-87.5110817366,,,,,29382,Turdus migratorius,American Robin
107147342,f4c9f657-9fde-48ae-8dbb-553a7b61ec8a,Sat Feb 19 2022 17:28:36 GMT-0500 (EST),2022-02-19,2022-02-19 22:28:36 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/180151175/medium.jpg,"North Port, FL, US",27.1216861667,-82.19625,3,,,,3,Turdus migratorius,American Robin
107161769,229164f1-817d-406c-bb3f-8d196b289c39,2022/02/20 12:50 PM HST,2022-02-20,2022-02-20 22:50:00 UTC,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/180179597/medium.jpeg,"S County Hwy 395, SANTA RSA BCH, FL 32459, USA",30.3374282,-86.1303373,198,,,,198,Turdus migratorius,American Robin
107245364,bec79f2c-7f5d-4fa9-95c7-638bff82c860,2018/02/10 10:45 PM CST,2018-02-10,2018-02-10 14:45:00 UTC,Taipei,research,https://static.inaturalist.org/photos/180335648/medium.jpeg,"Florida, US",27.8112572346,-80.9773444326,95763,,,,95763,Turdus migratorius,American Robin
107293987,8340b2a4-c41b-45a0-9527-1471d609953e,2022/02/22 9:00 AM EST,2022-02-22,2022-02-22 14:00:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/180426286/medium.png,"Heritage Park at Crane Creek, Melbourne, FL, US",28.0700648838,-80.6096886614,8,,,,8,Turdus migratorius,American Robin
107387812,3939c123-9b4f-477d-88d1-605c7222cfb7,2022-02-20 14:49:48,2022-02-20,2022-02-20 19:49:48 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/180602769/medium.jpeg,"Winter Park, FL 32789, USA",28.6000936815,-81.3392352685,4736,,,,4736,Turdus migratorius,American Robin
107526252,c6b097b2-584d-45fa-a822-2cf205d8a265,2022-02-26 13:43:00,2022-02-26,2022-02-26 18:43:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/180864177/medium.jpeg,"Dunnellon, FL 34432, USA",29.1023088619,-82.4354138598,156,,,,156,Turdus migratorius,American Robin
107572663,0657a5fc-cca5-4fa7-9472-c68c0dcdebab,Sun Feb 27 2022 08:57:12 GMT-0500 (EST),2022-02-27,2022-02-27 13:57:12 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/180949570/medium.jpg,"Snail Kite Ln, Fort Pierce, FL, US",27.5280857688,-80.3649328007,663,,,,663,Turdus migratorius,American Robin
107733820,f739f8b5-e607-4d58-b0a1-bb3dc5d60b15,2022/03/01 10:26 AM HST,2022-03-01,2022-03-01 20:26:00 UTC,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/181253955/medium.jpeg,"4281 FL-20, Niceville, FL 32578, USA",30.4970697,-86.4323576,203,,,,203,Turdus migratorius,American Robin
107764432,bb6d1099-97ab-45b1-99ba-100557f7f68b,Wed Mar 02 2022 10:25:05 GMT-0500 (EST),2022-03-02,2022-03-02 15:25:05 UTC,Eastern Time (US & Canada),research,,"NW 18th Way, Gainesville, FL, US",29.6687406285,-82.3620453193,17,,,,17,Turdus migratorius,American Robin
107818282,dfac9872-ae7e-4ce2-a50c-ecb7d32a3fac,2022/03/01 8:54 AM MST,2022-03-01,2022-03-01 15:54:00 UTC,Arizona,research,https://inaturalist-open-data.s3.amazonaws.com/photos/181413806/medium.jpeg,"Dunnellon, FL, USA",29.057005172,-82.4735385593,8,,,,8,Turdus migratorius,American Robin
107818283,e9f49bdd-9843-4f36-9299-e4687d2d0a5e,2022/03/01 8:54 AM MST,2022-03-01,2022-03-01 15:54:00 UTC,Arizona,research,https://inaturalist-open-data.s3.amazonaws.com/photos/181413832/medium.jpeg,"Dunnellon, FL, USA",29.0570345491,-82.4735585385,8,,,,8,Turdus migratorius,American Robin
107818546,6571255f-30da-4b3b-96f0-e16d6a22c371,2022/03/01 7:15 AM MST,2022-03-01,2022-03-01 14:15:00 UTC,Arizona,research,https://inaturalist-open-data.s3.amazonaws.com/photos/181414128/medium.jpeg,"Otter Creek, FL 32626, USA",29.3208218756,-82.7744278783,15,,,,15,Turdus migratorius,American Robin
107818549,8b81ea74-504c-4d7e-bc4e-e7c0dd1d4fee,2022/03/01 7:21 AM MST,2022-03-01,2022-03-01 14:21:00 UTC,Arizona,research,https://inaturalist-open-data.s3.amazonaws.com/photos/181414336/medium.jpeg,"Otter Creek, FL 32626, USA",29.3209383056,-82.7740915833,,,,,,Turdus migratorius,American Robin
107818550,a1dbe4f2-f69d-46a2-ba3a-cf60157d61d9,2022/03/01 7:29 AM MST,2022-03-01,2022-03-01 14:29:00 UTC,Arizona,research,https://inaturalist-open-data.s3.amazonaws.com/photos/181414460/medium.jpeg,"Levy, Florida, United States",29.3211083333,-82.774015,,,,,,Turdus migratorius,American Robin
107821636,295d4090-a78a-4796-b85b-dc8f0de9179c,Thu Mar 03 2022 07:15:29 GMT-0600 (CST),2022-03-03,2022-03-03 07:15:29 UTC,UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/181419839/medium.jpg,"Florida, US",30.4553854817,-87.1222760261,13,,,,29356,Turdus migratorius,American Robin
107863658,7c4a058b-3ced-434d-a004-379d85cec432,2022/03/03 2:35 PM EST,2022-03-03,2022-03-03 19:35:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/181494426/medium.jpeg,"Wakulla County, FL, USA",30.0882972222,-84.1626888889,,,,,,Turdus migratorius,American Robin
108111887,07e2b418-c7b9-4716-9e99-48a3ec05eb94,Wed Jan 01 2020 10:14:23 GMT-0600 (CST),2020-01-01,2020-01-01 16:14:23 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/181963692/medium.jpg,"Southwest Pensacola, Pensacola, FL, US",30.3788616667,-87.4039383333,5,,,,5,Turdus migratorius,American Robin
108120809,a368390c-7e11-416b-a31f-ff5bedccb4b0,Wed Jan 08 2020 11:18:36 GMT-0600 (CST),2020-01-08,2020-01-08 17:18:36 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/181980160/medium.jpg,United States,30.3855370739,-87.5942579584,,,,,29382,Turdus migratorius,American Robin
108120983,56092713-cd8e-4c37-9491-66478cb1dbda,Thu Jan 09 2020 16:03:10 GMT-0600 (CST),2020-01-09,2020-01-09 22:03:10 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/181980639/medium.jpg,"Big Lagoon State Park, Pensacola, FL, US",30.31809,-87.4013216667,,,,,,Turdus migratorius,American Robin
108255894,e6ef6032-3503-497d-9998-2f98d3435073,2022-03-09 13:52:05,2022-03-09,2022-03-09 19:52:05 UTC,Central Time (US & Canada),research,https://static.inaturalist.org/photos/182233496/medium.jpeg,"North Northwest Pensacola, FL, USA",30.625383112,-87.3175854608,8,,,,8,Turdus migratorius,American Robin
108266736,d701504d-22b6-4568-a7ef-331f1453aa29,Wed Feb 12 2020 16:22:55 GMT-0600 (CST),2020-02-12,2020-02-12 22:22:55 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/182254147/medium.jpg,"Big Lagoon State Park, Pensacola, FL, US",30.310712885,-87.4016659687,65,,,,65,Turdus migratorius,American Robin
108373677,1e01b575-b042-4941-bcaf-c48976f9b3b6,Fri Feb 21 2020 17:08:31 GMT-0600 (CST),2020-02-21,2020-02-21 23:08:31 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/182451741/medium.jpg,"Tarkiln Bayou Preserve State Park (Main Entrance), Pensacola, FL, US",30.3683216667,-87.4072866667,,,,,,Turdus migratorius,American Robin
108413860,0e36c88f-6429-4536-81f9-96436013bf7d,Wed Feb 26 2020 12:50:59 GMT-0600 (CST),2020-02-26,2020-02-26 18:50:59 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/182529343/medium.jpg,United States,30.348094638,-87.4899927461,,,,,29382,Turdus migratorius,American Robin
108414465,7c36af49-67ce-4fe9-b8dc-b9640af58a7a,Thu Feb 27 2020 16:36:43 GMT-0600 (CST),2020-02-27,2020-02-27 22:36:43 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/182530491/medium.jpg,"Big Lagoon State Park, Pensacola, FL, US",30.309835,-87.4044516667,,,,,,Turdus migratorius,American Robin
108416204,86de05e4-a248-465b-989b-6bcb492f60db,Mon Mar 02 2020 15:46:02 GMT-0600 (CST),2020-03-02,2020-03-02 21:46:02 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/182533829/medium.jpg,"Big Lagoon State Park, Pensacola, FL, US",30.3161833333,-87.4216,,,,,,Turdus migratorius,American Robin
108587358,53a58627-3c47-46f2-9f6b-211ced3ca953,Mon Mar 14 2022 10:39:34 GMT -0400 (EDT),2022-03-14,2022-03-14 14:39:34 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/182854772/medium.jpeg,Tallahassee,30.4396209717,-84.2888336182,33,,,,33,Turdus migratorius,American Robin
108627152,fef2e85d-338f-4dcf-a760-18aaa99d11d7,2022/03/14 1:21 PM EDT,2022-03-14,2022-03-14 17:21:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/182928187/medium.jpeg,"Flagler County, FL, USA",29.5081325654,-81.3079731027,4,,,,4,Turdus migratorius,American Robin
109298783,9e5cf954-5f76-41a5-b886-7656ad1c228e,2022-03-23 09:57:00,2022-03-23,2022-03-23 09:57:00 UTC,UTC,research,,"Brevard County, US-FL, US",28.029598376,-80.7780815421,3879,,,,29656,Turdus migratorius,American Robin
109466906,84c8cee6-7b1f-4cc7-a62f-89f2d0b02d62,2022-03-25 12:13:30,2022-03-25,2022-03-25 16:13:30 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/184502239/medium.jpeg,"Florida, US",30.554319453,-84.2904114749,,,,,29356,Turdus migratorius,American Robin
110492399,0b5b2253-8efc-4a60-9d5b-6c2876d5f939,2022-03-17 13:03:00-04:00,2022-03-17,2022-03-17 17:03:00 UTC,Atlantic Time (Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/186399557/medium.jpg,"NW Tenth Ct, Boynton Beach, FL, US",26.52808445,-80.08197045,2639,,,,2639,Turdus migratorius,American Robin
110877432,d22a3f6b-b4ea-461e-85e3-0a735070bb64,2022-03-31 15:27:00-04:00,2022-03-31,2022-03-31 19:27:00 UTC,Atlantic Time (Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/187110623/medium.jpg,"Livingston Rd, Tallahassee, FL, US",30.4893888864,-84.3069916189,39190,,,,39190,Turdus migratorius,American Robin
111001586,8593a051-6650-44cc-9aa1-e63ad45310b6,2022-04-10 13:16:10-04:00,2022-04-10,2022-04-10 17:16:10 UTC,Atlantic Time (Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/187337988/medium.jpg,"Belle Vue Way, Tallahassee, FL, US",30.437857653,-84.3176418812,32,,,,32,Turdus migratorius,American Robin
111049315,bf7d27c9-f3ec-42bc-aa22-63320fa9509e,2022-04-09 17:41:00,2022-04-09,2022-04-09 17:41:00 UTC,UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/187414865/medium.jpeg,Cascades Park,30.43374267,-84.2785735801,761,,,,761,Turdus migratorius,American Robin
111113243,19716ea8-7343-4b91-bbd6-40a0565fc615,2022/04/09 7:17 PM UTC,2022-04-09,2022-04-09 19:17:00 UTC,UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/187526326/medium.jpg,"Tallahassee, FL, USA",30.4449574913,-84.2986882151,4,,,,4,Turdus migratorius,American Robin
112400291,5b808905-6189-45b1-9da5-4882ac654d24,2022-04-22 11:41:17-04:00,2022-04-22,2022-04-22 15:41:17 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/189848045/medium.jpg,"Florida State University, Tallahassee, FL, US",30.4361833333,-84.2942716667,4,,,,4,Turdus migratorius,American Robin
114503914,411e9dc0-c44f-4eb3-ad69-da16cf7f51ca,2022/01/08 5:32 AM,2022-01-08,2022-01-08 10:32:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/193353087/medium.jpeg,"500 Micco Rd, Palm Bay, FL 32909, USA",27.877803,-80.616496,249,,,,249,Turdus migratorius,American Robin
114879044,2932b9a9-7b67-4cd1-9530-c580ab5db308,2020/01/30 1:41 AM,2020-01-30,2020-01-30 06:41:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/193935695/medium.jpeg,"Blackpoint Wildlife Dr, Florida, USA",28.6750491,-80.7626954,199,,,,199,Turdus migratorius,American Robin
117542638,88cf6a61-e7ef-49d8-93e9-5dbc4044bd55,2021-01-02 15:42:40-05:00,2021-01-02,2021-01-02 20:42:40 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/198524395/medium.jpg,"Christmas, FL, US",28.445517948,-80.9358520508,5375,,,,5375,Turdus migratorius,American Robin
117543042,0799b392-43d4-4cef-9492-5eb75abc6011,2021-01-02 16:48:21-05:00,2021-01-02,2021-01-02 21:48:21 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/198525117/medium.jpg,"Christmas, FL, US",28.445517948,-80.9358520508,5375,,,,5375,Turdus migratorius,American Robin
117676667,d0174df6-b6a9-469a-a48a-00b66e66cccf,2021-01-02 16:48:18-05:00,2021-01-02,2021-01-02 21:48:18 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/198761153/medium.jpg,"Christmas, FL, US",28.445517948,-80.9358520508,5375,,,,5375,Turdus migratorius,American Robin
117782301,1c5fa885-bcd7-4365-a0a1-2ca9888fa90f,2022-05-19 17:33:51-04:00,2022-05-19,2022-05-19 21:33:51 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/198947202/medium.jpg,"NW 40th Pl, Newberry, FL, US",29.6932354152,-82.5164526437,22,,,,22,Turdus migratorius,American Robin
118942761,1980109c-8f90-4d25-8883-8e751e26a94f,2022-04-17 11:55:40,2022-04-17,2022-04-17 15:55:40 UTC,Eastern Time (US & Canada),casual,,"Gillespie Park, Sarasota, FL 34236, USA",27.3418006,-82.5371531,13,,,,13,Turdus migratorius,American Robin
119631604,cccd20b9-857c-42c0-85ce-e915e15bf63f,2022-05-29 08:31:50-05:00,2022-05-29,2022-05-29 13:31:50 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/202254633/medium.jpg,United States,30.214223508,-87.5019089993,24,,,,29382,Turdus migratorius,American Robin
123594308,6aa8049f-5bf3-42f6-aaa7-0fe4652e9048,2018/02/17 2:54 PM,2018-02-17,2018-02-17 19:54:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/209387955/medium.jpeg,"Pinellas County, FL, USA",27.6380166828,-82.7174023303,488,,,,488,Turdus migratorius,American Robin
124637489,8c585f26-22dd-41ee-b929-04a92994b619,2022-07-03 17:49:14-04:00,2022-07-03,2022-07-03 21:49:14 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/211274918/medium.jpg,"Florida State University, Tallahassee, FL, US",30.4447533333,-84.30095,6,,,,6,Turdus migratorius,American Robin
127018271,c23a1b4b-fb4b-4caa-9d90-300e7daa44f3,Sat Feb 12 2022 09:21:59 GMT -0500 (EST),2022-02-12,2022-02-12 14:21:59 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/215586982/medium.jpeg,Wildwood,28.8978672028,-82.0420684814,,,,,,Turdus migratorius,American Robin
127868432,2dfb6540-21e8-4e67-83a9-2eff77383022,2021/02/21 3:55 PM,2021-02-21,2021-02-21 20:55:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/217128305/medium.jpg,"Ocala National Forest, Paisley, FL, USA",29.0227851573,-81.5542707674,122,,,,122,Turdus migratorius,American Robin
129137865,97b0da62-e4ee-4e6e-8639-14a9df0e634d,2020/11/17 10:21 PM,2020-11-17,2020-11-18 03:21:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/219419654/medium.jpg,"Volusia County, FL, USA",29.0937490637,-81.349563493,199,,,,199,Turdus migratorius,American Robin
134779400,e673b6ac-d20e-4e48-8908-07e62cdb973d,Mon Sep 12 2022 15:40:45 GMT-0500 (CDT),2022-09-12,2022-09-12 20:40:45 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/229791020/medium.jpg,"N Shoreline Cir, DeFuniak Springs, FL, US",30.7995967733,-86.1110380399,11,,,,11,Turdus migratorius,American Robin
137414156,7757216c-c7aa-4da0-8c22-22d851c69477,2020/12/30 12:13 PM,2020-12-30,2020-12-30 17:13:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/234688085/medium.jpg,"Atlantic Beaches, Atlantic Beach, FL 32233, USA",30.3339476036,-81.4267642917,122,,,,122,Turdus migratorius,American Robin
138198669,63f68357-fdf6-4359-a4eb-94730d993ded,2022-10-09 19:14:03,2022-10-09,2022-10-09 23:14:03 UTC,Eastern Time (US & Canada),needs_id,https://static.inaturalist.org/photos/236163528/medium.jpeg,"Colonialtown North, Orlando, FL 32803, USA",28.5624843,-81.3539458997,,,,,,Turdus migratorius,American Robin
140064774,4cf7e24a-1e4d-457a-b454-1e74e5832dd4,2022/01/14 9:44 AM,2022-01-14,2022-01-14 14:44:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/239693342/medium.jpeg,"Baker County, FL, USA",30.2146234002,-82.3893005514,4,,,,4,Turdus migratorius,American Robin
141846290,b9785203-57d9-44a4-990a-b59614cbdae7,2022-11-12 17:24:48,2022-11-12,2022-11-12 22:24:48 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/243091984/medium.jpeg,"Wedgefield, FL 32833, USA",28.4826436622,-81.1115338281,199,,,,199,Turdus migratorius,American Robin
142164389,3eb435bc-a487-4b48-ac9a-7a77f5d736e7,2022/02/15 12:54 PM,2022-02-15,2022-02-15 17:54:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/243690523/medium.jpeg,"Alachua County, US-FL, US",29.6651139973,-82.2082703739,,,,,29458,Turdus migratorius,American Robin
